shift_date,shift,total_kwh,avg_power_kw,connectivity_slots,total_slots,gap_pct,day_quality
2026-04-21,Shift B,2016.0155200000736,1.7431935533548386,43,96,44.79,poor
2026-04-21,Shift C,2148.7500799998816,1.6424137847586207,64,96,66.67,poor
2026-04-22,Shift A,1685.8593600000313,1.3904166668333333,71,96,73.96,poor
2026-04-22,Shift B,1745.650986666733,1.86943998812,33,96,34.38,poor
2026-04-22,Shift C,1295.6771733332425,1.4742500066,36,96,37.5,poor
2026-04-23,Shift A,1516.0156266666793,1.226999994,67,96,69.79,poor
2026-04-23,Shift B,1771.2499733334214,1.7357894558947367,57,96,59.38,poor
2026-04-23,Shift C,2134.3750400000135,1.706849998175,27,96,28.12,poor
2026-04-24,Shift A,1651.9921599999361,1.3086999952,65,96,67.71,poor
2026-04-24,Shift B,1863.953515789418,1.9756521712608694,38,96,39.58,poor
2026-04-24,Shift C,1956.0334708772089,1.53975000085,28,96,29.17,poor
2026-04-25,Shift A,1853.8801066666686,1.449724152137931,61,96,63.54,poor
2026-04-25,Shift B,1667.945866666708,1.759413809689655,25,96,26.04,poor
2026-04-25,Shift C,1558.2000533333214,1.3494054079459459,29,96,30.21,poor
2026-04-26,Shift A,373.9010958398285,0.21891304573913042,11,96,11.46,moderate
2026-04-26,Shift B,574.6338503045824,0.57063999916,0,96,0.0,good
2026-04-26,Shift C,967.7754835087322,0.7917058871470588,20,96,20.83,poor
2026-04-27,Shift A,1590.3645866666436,1.1924827633793103,62,96,64.58,poor
2026-04-27,Shift B,1954.1666666667636,1.760230775076923,52,96,54.17,poor
2026-04-27,Shift C,1782.3594879999873,1.5617500014166668,23,96,23.96,poor
2026-04-28,Shift A,1777.0676586665795,1.4373333432222222,69,96,71.88,poor
2026-04-28,Shift B,1440.7337756863424,1.373499989375,53,96,55.21,poor
2026-04-28,Shift C,2249.370437647055,1.7880526278421052,51,96,53.12,poor
2026-04-29,Shift A,1464.0364266666195,1.1474545525454545,58,96,60.42,poor
2026-04-29,Shift B,1587.2134933333534,1.5844444521851853,43,96,44.79,poor
2026-04-29,Shift C,1539.7395733334026,1.36131819,66,96,68.75,poor
2026-04-30,Shift A,1292.2525866666062,1.022035711607143,62,96,64.58,poor
2026-04-30,Shift B,2279.960959999953,1.8322432524864865,39,96,40.62,poor
2026-04-30,Shift C,2146.145866666678,1.6968780464878048,26,96,27.08,poor
2026-05-01,Shift A,695.4947733334363,0.5464242448484848,15,96,15.62,moderate
2026-05-01,Shift B,1350.3905599999416,1.0667941115000001,42,96,43.75,poor
2026-05-01,Shift C,1120.9941903447757,1.0278055535,18,96,18.75,moderate
2026-05-02,Shift A,1459.7870896551617,1.3836153837307692,53,96,55.21,poor
2026-05-02,Shift B,2276.796960000065,1.7622727373030302,55,96,57.29,poor
2026-05-02,Shift C,1406.4062399999239,1.607363630409091,25,96,26.04,poor
2026-05-03,Shift A,846.4062400000694,0.7481333316333334,26,96,27.08,poor
2026-05-03,Shift B,1129.6092800000042,0.9913846185384615,45,96,46.88,poor
2026-05-03,Shift C,1150.911519999936,0.9177999992666667,44,96,45.83,poor
2026-05-04,Shift A,1463.667145263186,0.8129166612500001,81,96,84.38,poor
2026-05-04,Shift B,2064.635743793425,2.263428547607143,32,96,33.33,poor
2026-05-04,Shift C,1427.97311094346,1.7394782615217392,30,96,31.25,poor
2026-05-05,Shift A,1457.0573866666625,1.0923793111034483,67,96,69.79,poor
2026-05-05,Shift B,2450.1301333333445,1.75404996875,70,96,72.92,poor
2026-05-05,Shift C,2096.835959999953,1.633238094238095,74,96,77.08,poor
2026-05-06,Shift A,1466.669330666778,1.1621315778157895,36,96,37.5,poor
2026-05-06,Shift B,2585.2707626665942,2.0697037246666667,63,96,65.62,poor
2026-05-06,Shift C,1994.2188266665714,1.6015999912999999,65,96,67.71,poor
2026-05-07,Shift A,1633.0207999999402,1.2539666653,59,96,61.46,poor
2026-05-07,Shift B,2495.9374400001257,1.83712498825,88,96,91.67,poor
2026-05-07,Shift C,1850.2083200000925,1.4764333327,62,96,64.58,poor
2026-05-08,Shift A,1549.0885599999456,1.1902083332916666,72,96,75.0,poor
2026-05-08,Shift B,2095.2344799999264,2.0039999899130434,61,96,63.54,poor
2026-05-08,Shift C,2150.3644800000866,1.7150263002105264,29,96,30.21,poor
2026-05-09,Shift A,1545.5729600000388,1.20362500284375,61,96,63.54,poor
2026-05-09,Shift B,1795.2343200000178,1.4225862026206897,64,96,66.67,poor
2026-05-09,Shift C,1457.4784017020081,1.1917777756666665,31,96,32.29,poor
2026-05-10,Shift A,900.8810382979046,0.50844999555,40,96,41.67,poor
2026-05-10,Shift B,1254.419611428644,1.0466451693225807,33,96,34.38,poor
2026-05-10,Shift C,913.5491885713002,0.8507666685666667,34,96,35.42,poor
2026-05-11,Shift A,1508.9062399999239,1.146447369868421,33,96,34.38,poor
2026-05-11,Shift B,2070.3124800001387,1.5613043412608696,64,96,66.67,poor
2026-05-11,Shift C,1936.0937600000761,1.5667333324666666,62,96,64.58,poor
2026-05-12,Shift A,1420.38299354841,1.26900000125,52,96,54.17,poor
2026-05-12,Shift B,2589.1482064515003,2.285607146357143,55,96,57.29,poor
2026-05-12,Shift C,1782.343680000049,1.4212666650333332,61,96,63.54,poor
2026-05-13,Shift A,1803.2812799999374,1.4322580714516129,64,96,66.67,poor
2026-05-13,Shift B,891.2500800000271,1.580916673,24,96,25.0,poor
2026-05-13,Shift C,1420.7812000000558,1.1229032259032257,53,96,55.21,poor
2026-05-14,Shift A,1412.8125600000203,1.1432499959166667,72,96,75.0,poor
2026-05-14,Shift B,2100.7812799999374,2.0129166593333334,51,96,53.12,poor
2026-05-14,Shift C,2026.093706666628,1.59646875415625,60,96,62.5,poor
2026-05-15,Shift A,1559.8437333332793,1.2178800010800002,64,96,66.67,poor
2026-05-15,Shift B,2704.3750400000863,2.144560008,69,96,71.88,poor
2026-05-15,Shift C,2550.3905599999416,1.9791935451612903,57,96,59.38,poor
2026-05-16,Shift A,1823.7760533334222,1.4539615374230768,70,96,72.92,poor
2026-05-16,Shift B,2362.708266666741,1.97131999008,70,96,72.92,poor
2026-05-16,Shift C,1969.5313599999647,1.4849999867692307,82,96,85.42,poor
2026-05-17,Shift A,977.6561599998968,0.733413789724138,27,96,28.12,poor
2026-05-17,Shift B,1377.5,1.0704400062000001,63,96,65.62,poor
2026-05-17,Shift C,1281.7187200000626,1.0074137901724138,59,96,61.46,poor
2026-05-18,Shift A,1836.7188799998257,1.4870000035,53,96,55.21,poor
2026-05-18,Shift B,2703.281200000056,2.10800000525,72,96,75.0,poor
2026-05-18,Shift C,1951.953119999962,1.7980000050454548,58,96,60.42,poor
2026-05-19,Shift A,1877.5781066668667,1.4486206894137932,67,96,69.79,poor
2026-05-19,Shift B,2683.6111644443654,2.0577241387931036,62,96,64.58,poor
2026-05-19,Shift C,2482.7951288888125,1.9975000024166667,84,96,87.5,poor
2026-05-20,Shift A,1979.2187200000626,1.5247666677,63,96,65.62,poor
2026-05-20,Shift B,2607.1875200000068,2.13229165975,70,96,72.92,poor
2026-05-20,Shift C,1675.9374399999797,1.55012000564,55,96,57.29,poor
2026-05-21,Shift A,1919.7292480000178,1.5149714299142858,48,96,50.0,poor
2026-05-21,Shift B,2814.8021119999466,2.2221481314074074,65,96,67.71,poor
2026-05-21,Shift C,1774.3748799999594,1.8072857260357142,30,96,31.25,poor
2026-05-22,Shift A,1836.3282000001345,1.32162499425,80,96,83.33,poor
2026-05-22,Shift B,2847.2655600000144,2.179227265318182,74,96,77.08,poor
2026-05-22,Shift C,2353.125119999968,1.8188709674838708,65,96,67.71,poor
2026-05-23,Shift A,1856.9687360000098,1.5250333269,53,96,55.21,poor
2026-05-23,Shift B,2108.3436373333293,1.990608697304348,50,96,52.08,poor
2026-05-23,Shift C,2106.718746666544,1.6483571486428572,64,96,66.67,poor
2026-05-24,Shift A,1840.000080000027,1.4204193565483871,63,96,65.62,poor
2026-05-24,Shift B,2215.2343200000178,1.744793098586207,66,96,68.75,poor
2026-05-24,Shift C,1755.156319999951,1.4312692193461538,68,96,70.83,poor
2026-05-25,Shift A,1367.7864800000195,1.0996896522068966,67,96,69.79,poor
2026-05-25,Shift B,1803.229173333384,1.4586551703448274,59,96,61.46,poor
2026-05-25,Shift C,1333.0468266667351,1.051307687423077,66,96,68.75,poor
2026-05-26,Shift A,380.9989957866977,0.2918965502758621,11,96,11.46,moderate
2026-05-26,Shift B,1099.7915733333018,0.8417999977666667,38,96,39.58,poor
2026-05-26,Shift C,850.3907199999958,0.6764583352083333,15,96,15.62,moderate
2026-05-27,Shift A,199.36751290714406,0.2114736832631579,0,96,0.0,good
2026-05-27,Shift B,727.2729670933526,0.5525185225925926,5,96,5.21,moderate
2026-05-27,Shift C,825.6249599999865,0.6763750004166668,25,96,26.04,poor
2026-05-28,Shift A,246.6875883998,0.26311764376470587,4,96,4.17,good
2026-05-28,Shift B,571.4990978628963,0.5348076916153846,7,96,7.29,moderate
2026-05-28,Shift C,941.2945828570187,0.7222413769655173,28,96,29.17,poor
2026-05-29,Shift A,189.56325558413909,0.226294117,2,96,2.08,good
2026-05-29,Shift B,685.8866460159383,0.45225000374999996,0,96,0.0,good
2026-05-29,Shift C,911.4583466666711,0.7251071398571429,30,96,31.25,poor
2026-05-30,Shift A,303.6106654239331,0.44711111533333336,2,96,2.08,good
2026-05-30,Shift B,378.7216293495326,0.34626086739130435,0,96,0.0,good
2026-05-30,Shift C,755.2344799999264,0.5824666659333333,5,96,5.21,moderate
2026-05-31,Shift A,84.34764967160946,-0.1736000008,0,96,0.0,good
2026-05-31,Shift B,498.8382507558304,0.40499999513636364,4,96,4.17,good
2026-05-31,Shift C,823.4374399999311,0.6398000041333333,12,96,12.5,moderate
2026-06-01,Shift A,136.03751477387655,0.11423529482352941,0,96,0.0,good
2026-06-01,Shift B,606.4041554668802,0.5228275829310345,2,96,2.08,good
2026-06-01,Shift C,731.9791733332386,0.5763571453928572,6,96,6.25,moderate
2026-06-02,Shift A,108.6793660269177,-0.0333181834090909,0,96,0.0,good
2026-06-02,Shift B,655.4334029334132,0.57493750365625,3,96,3.12,good
2026-06-02,Shift C,401.56240000011167,0.5176315747368421,0,96,0.0,good
2026-06-03,Shift A,150.35488136054482,0.09824999841666666,0,96,0.0,good
2026-06-03,Shift B,590.0359972000297,0.46578571096428567,5,96,5.21,moderate
2026-06-03,Shift C,693.5156799999822,0.5802499987499999,0,96,0.0,good
2026-06-04,Shift A,183.98963040002855,0.08054166604166667,0,96,0.0,good
2026-06-04,Shift B,216.3228160000872,0.4663999996,3,96,3.12,good
2026-06-04,Shift C,689.8230506666392,0.5467692304230769,4,96,4.17,good
2026-06-05,Shift A,67.18351093344002,-0.0943000047,0,96,0.0,good
2026-06-05,Shift B,612.8156063996721,0.5179629645925926,4,96,4.17,good
2026-06-05,Shift C,723.203199999989,0.5670689683103448,0,96,0.0,good
2026-06-06,Shift A,129.58726400014712,0.012576921538461537,0,96,0.0,good
2026-06-06,Shift B,753.5937600000761,0.6365909079545454,8,96,8.33,moderate
2026-06-06,Shift C,808.0098778947171,0.6300833275833334,3,96,3.12,good
2026-06-07,Shift A,270.39945010540816,0.2041538463846154,0,96,0.0,good
2026-06-07,Shift B,806.4844799997809,0.6399166644166666,6,96,6.25,moderate
2026-06-07,Shift C,869.7916266667501,0.6741724055517241,17,96,17.71,moderate
2026-06-08,Shift A,806.4930204444811,0.5088333338888889,40,96,41.67,poor
2026-06-08,Shift B,1882.100739555595,1.3299999888181817,85,96,88.54,poor
2026-06-08,Shift C,1199.4791466666113,0.9738965527931035,59,96,61.46,poor
2026-06-09,Shift A,1650.1041066665978,1.2444838631290323,59,96,61.46,poor
2026-06-09,Shift B,1778.6980266668252,1.541321435142857,48,96,50.0,poor
2026-06-09,Shift C,1302.2916266666532,1.0664285741071429,59,96,61.46,poor
2026-06-10,Shift A,1600.6968790802794,1.1378499955,76,96,79.17,poor
2026-06-10,Shift B,1763.1573075863455,1.6819999971052633,57,96,59.38,poor
2026-06-10,Shift C,1170.034719999983,1.1280869686086956,47,96,48.96,poor
2026-06-11,Shift A,1443.3907815384798,1.4188571316190477,51,96,53.12,poor
2026-06-11,Shift B,879.7151011280677,1.756333337888889,30,96,31.25,poor
2026-06-11,Shift C,1049.2030773335184,1.0016428615714286,22,96,22.92,poor
2026-06-12,Shift A,1630.3750400000135,1.2894054038918918,35,96,36.46,poor
2026-06-12,Shift B,1709.5457767163518,1.7821199989999998,46,96,47.92,poor
2026-06-12,Shift C,583.2041432836211,0.999642849,16,96,16.67,moderate
2026-06-13,Shift A,1446.406399999978,1.2645000016785715,55,96,57.29,poor
2026-06-13,Shift B,2004.843680000049,1.635105253736842,31,96,32.29,poor
2026-06-13,Shift C,1923.2812799999374,1.4839333296,56,96,58.33,poor
2026-06-14,Shift A,754.3749599999865,0.6098387058709677,14,96,14.58,moderate
2026-06-14,Shift B,1117.500080000027,0.8522941215882354,21,96,21.88,poor
2026-06-14,Shift C,752.5520533332989,0.9212941105882353,25,96,26.04,poor
2026-06-15,Shift A,1360.0988693333347,1.276055557888889,52,96,54.17,poor
2026-06-15,Shift B,1828.7552106665873,1.6122258074838711,32,96,33.33,poor
2026-06-15,Shift C,1571.8527695239754,1.2603999970666666,57,96,59.38,poor
2026-06-16,Shift A,1371.5473019424826,0.9901891851351352,40,96,41.67,poor
2026-06-16,Shift B,2363.2811200001743,1.8495000203055558,44,96,45.83,poor
2026-06-16,Shift C,1590.885493333238,1.2568157943421052,36,96,37.5,poor
2026-06-17,Shift A,1286.9791466666113,1.00265625665625,53,96,55.21,poor
2026-06-17,Shift B,2334.374986666662,1.7930999954666667,64,96,66.67,poor
2026-06-17,Shift C,1557.8645866667891,1.2503333132333334,66,96,68.75,poor
2026-06-18,Shift A,1147.1875733331158,0.9871428587500001,38,96,39.58,poor
2026-06-18,Shift B,1984.9780238598173,1.4872222178333334,66,96,68.75,poor
2026-06-18,Shift C,1264.6052828069373,1.51191999912,28,96,29.17,poor
2026-06-19,Shift A,963.1867774546581,0.90956000996,29,96,30.21,poor
2026-06-19,Shift B,1857.150793212279,1.79079999208,55,96,57.29,poor
2026-06-19,Shift C,1507.1353066667023,1.1740434792173913,72,96,75.0,poor
2026-06-20,Shift A,728.0208533331946,0.7817407432592591,15,96,15.62,moderate
2026-06-20,Shift B,1641.5625600001658,1.502846150423077,50,96,52.08,poor
2026-06-20,Shift C,1782.4478933332528,1.3839999895000001,66,96,68.75,poor
2026-06-21,Shift A,428.5296996508632,0.3863103451724138,11,96,11.46,moderate
2026-06-21,Shift B,565.6891825100853,0.6728823534705883,0,96,0.0,good
2026-06-21,Shift C,777.9126287718649,0.8861666669583333,24,96,25.0,poor
2026-06-22,Shift A,916.8811797336093,0.663218749125,37,96,38.54,poor
2026-06-22,Shift B,1809.0625599998748,1.5373571398214287,43,96,44.79,poor
2026-06-22,Shift C,1616.4582400000654,1.2511724151034485,65,96,67.71,poor
2026-06-23,Shift A,879.4230646154849,0.7347391403478261,28,96,29.17,poor
2026-06-23,Shift B,1761.149895384554,1.5325000030714284,38,96,39.58,poor
2026-06-23,Shift C,1481.6145600000164,1.1934666752333334,62,96,64.58,poor
2026-06-24,Shift A,1261.3687631999103,1.0200000038333334,40,96,41.67,poor
2026-06-24,Shift B,1981.8750399998196,1.6580714285357143,58,96,60.42,poor
2026-06-24,Shift C,1707.6562666667937,1.4091428484571427,33,96,34.38,poor
2026-06-25,Shift A,1628.2811733334288,1.259281238625,62,96,64.58,poor
2026-06-25,Shift B,1769.6093599999342,1.3842962937777779,69,96,71.88,poor
2026-06-25,Shift C,1174.4140800000605,0.9296363682727272,54,96,56.25,poor
2026-06-26,Shift A,286.5454639997188,0.24294999960000002,2,96,2.08,good
2026-06-26,Shift B,982.3438400001032,0.7623939378484847,22,96,22.92,poor
2026-06-26,Shift C,1148.8020266665262,0.8915666698666667,61,96,63.54,poor
2026-06-27,Shift A,1220.885493333335,0.9212285663428572,38,96,39.58,poor
2026-06-27,Shift B,2330.572853333433,1.8088750168,26,96,27.08,poor
2026-06-27,Shift C,1838.9583466665742,1.4739459447837837,39,96,40.62,poor
2026-06-28,Shift A,992.0312000001044,0.6968684247631579,25,96,26.04,poor
2026-06-28,Shift B,1803.6979733332798,1.3894242463333333,47,96,48.96,poor
2026-06-28,Shift C,1257.6562666665995,1.36609091,37,96,38.54,poor
2026-06-29,Shift A,915.7291733332871,0.9364347820869565,27,96,28.12,poor
2026-06-29,Shift B,2186.614560000113,1.84428124496875,44,96,45.83,poor
2026-06-29,Shift C,1521.6146133333677,1.3413999995333332,39,96,40.62,poor
2026-06-30,Shift A,1547.6249493332773,1.2516071455714286,52,96,54.17,poor
2026-06-30,Shift B,1560.3124288000981,1.49690625259375,25,96,26.04,poor
2026-06-30,Shift C,49.87499519996345,0.875999987,0,12,0.0,good
